"id","name","season_id","no_of_games_played"
157,Pratt & Whitney Stadium,2017,6
157,Pratt & Whitney Stadium,2018,6
157,Pratt & Whitney Stadium,2019,6
157,Pratt & Whitney Stadium,2021,6
157,Pratt & Whitney Stadium,2022,6
157,Pratt & Whitney Stadium,2023,6
245,Protective Stadium,2021,6
245,Protective Stadium,2022,47
245,Protective Stadium,2023,18
245,Protective Stadium,2024,10
343,Providence Park,2022,1
207,Provost Umphrey Stadium,2019,1
207,Provost Umphrey Stadium,2022,5
207,Provost Umphrey Stadium,2023,6
358,Raymond Field,2022,1
46,Raymond James Stadium,2005,9
46,Raymond James Stadium,2006,8
46,Raymond James Stadium,2007,9
46,Raymond James Stadium,2008,9
46,Raymond James Stadium,2009,7
46,Raymond James Stadium,2010,8
46,Raymond James Stadium,2011,14
46,Raymond James Stadium,2012,14
46,Raymond James Stadium,2013,17
46,Raymond James Stadium,2014,18
46,Raymond James Stadium,2015,17
46,Raymond James Stadium,2016,19
46,Raymond James Stadium,2017,18
46,Raymond James Stadium,2018,18
46,Raymond James Stadium,2019,18
46,Raymond James Stadium,2020,19
46,Raymond James Stadium,2021,20
46,Raymond James Stadium,2022,17
46,Raymond James Stadium,2023,19
23,RCA Dome,2005,9
23,RCA Dome,2006,10
23,RCA Dome,2007,9
361,Red Bull Arena,2023,1
158,Reser Stadium,2011,6
158,Reser Stadium,2012,7
158,Reser Stadium,2013,7
158,Reser Stadium,2014,7
158,Reser Stadium,2015,6
158,Reser Stadium,2016,7
158,Reser Stadium,2017,6
158,Reser Stadium,2018,6
158,Reser Stadium,2019,6
158,Reser Stadium,2020,5
158,Reser Stadium,2021,6
158,Reser Stadium,2022,6
158,Reser Stadium,2023,6
277,Rhodes Stadium,2022,5
277,Rhodes Stadium,2023,5
159,Riccardo Silva Stadium,2011,6
159,Riccardo Silva Stadium,2012,6
159,Riccardo Silva Stadium,2013,6
159,Riccardo Silva Stadium,2014,8
159,Riccardo Silva Stadium,2015,5
159,Riccardo Silva Stadium,2016,7
159,Riccardo Silva Stadium,2017,6
159,Riccardo Silva Stadium,2018,7
159,Riccardo Silva Stadium,2019,6
159,Riccardo Silva Stadium,2020,3
159,Riccardo Silva Stadium,2021,6
159,Riccardo Silva Stadium,2022,6
159,Riccardo Silva Stadium,2023,6
62,Rice-Eccles Stadium,2011,7
62,Rice-Eccles Stadium,2012,6
62,Rice-Eccles Stadium,2013,7
62,Rice-Eccles Stadium,2014,6
62,Rice-Eccles Stadium,2015,7
62,Rice-Eccles Stadium,2016,6
62,Rice-Eccles Stadium,2017,7
62,Rice-Eccles Stadium,2018,6
62,Rice-Eccles Stadium,2019,7
62,Rice-Eccles Stadium,2020,3
62,Rice-Eccles Stadium,2021,6
62,Rice-Eccles Stadium,2022,6
62,Rice-Eccles Stadium,2023,7
160,Rice Stadium,2011,5
160,Rice Stadium,2012,6
160,Rice Stadium,2013,6
160,Rice Stadium,2014,5
160,Rice Stadium,2015,6
160,Rice Stadium,2016,6
160,Rice Stadium,2017,6
160,Rice Stadium,2018,6
160,Rice Stadium,2019,6
160,Rice Stadium,2020,2
160,Rice Stadium,2021,6
160,Rice Stadium,2022,6
160,Rice Stadium,2023,7
160,Rice Stadium,2024,10
295,Rice Totten Stadium,2022,5
295,Rice Totten Stadium,2023,4
341,Richardson Stadium,2022,6
341,Richardson Stadium,2023,6
345,Robert B. Redman Stadium,2022,1
229,Robert K. Kraft Field at Lawrence A. Wien Stadium,2019,2
229,Robert K. Kraft Field at Lawrence A. Wien Stadium,2022,5
229,Robert K. Kraft Field at Lawrence A. Wien Stadium,2023,5
296,Robert W. Plaster Stadium,2022,5
296,Robert W. Plaster Stadium,2023,5
11,Rogers Stadium,2008,1
11,Rogers Stadium,2009,1
11,Rogers Stadium,2010,1
11,Rogers Stadium,2011,1
11,Rogers Stadium,2012,1
11,Rogers Stadium,2013,1
276,Roos Field,2022,5
276,Roos Field,2023,5
161,Rose Bowl Stadium,2004,1
161,Rose Bowl Stadium,2005,1
161,Rose Bowl Stadium,2011,6
161,Rose Bowl Stadium,2012,7
161,Rose Bowl Stadium,2013,7
161,Rose Bowl Stadium,2014,7
161,Rose Bowl Stadium,2015,7
161,Rose Bowl Stadium,2016,7
161,Rose Bowl Stadium,2017,8
161,Rose Bowl Stadium,2018,9
161,Rose Bowl Stadium,2019,8
161,Rose Bowl Stadium,2020,4
161,Rose Bowl Stadium,2021,9
161,Rose Bowl Stadium,2022,10
161,Rose Bowl Stadium,2023,7
162,Ross–Ade Stadium,2011,8
162,Ross–Ade Stadium,2012,7
162,Ross–Ade Stadium,2013,7
162,Ross–Ade Stadium,2014,7
162,Ross–Ade Stadium,2015,7
162,Ross–Ade Stadium,2016,7
162,Ross–Ade Stadium,2017,6
162,Ross–Ade Stadium,2018,7
162,Ross–Ade Stadium,2019,7
162,Ross–Ade Stadium,2020,4
162,Ross–Ade Stadium,2021,6
162,Ross–Ade Stadium,2022,6
162,Ross–Ade Stadium,2023,7
275,Roy Kidd Stadium,2022,7
275,Roy Kidd Stadium,2023,5
346,Roy Stewart Stadium,2023,5
163,Ryan Field,2011,6
163,Ryan Field,2012,8
163,Ryan Field,2013,7
163,Ryan Field,2014,7
163,Ryan Field,2015,7
163,Ryan Field,2016,7
163,Ryan Field,2017,7
163,Ryan Field,2018,7
163,Ryan Field,2019,7
163,Ryan Field,2020,4
163,Ryan Field,2021,6
163,Ryan Field,2022,6
163,Ryan Field,2023,6
164,Rynearson Stadium,2011,6
164,Rynearson Stadium,2012,6
164,Rynearson Stadium,2013,5
164,Rynearson Stadium,2014,5
164,Rynearson Stadium,2015,6
164,Rynearson Stadium,2016,6
164,Rynearson Stadium,2017,5
164,Rynearson Stadium,2018,6
164,Rynearson Stadium,2019,5
164,Rynearson Stadium,2020,3
164,Rynearson Stadium,2021,6
164,Rynearson Stadium,2022,6
164,Rynearson Stadium,2023,6
319,Saluki Stadium,2022,5
319,Saluki Stadium,2023,6
165,Sam Boyd Stadium,2011,5
165,Sam Boyd Stadium,2012,7
165,Sam Boyd Stadium,2013,7
165,Sam Boyd Stadium,2014,7
165,Sam Boyd Stadium,2015,7
165,Sam Boyd Stadium,2016,7
165,Sam Boyd Stadium,2017,7
165,Sam Boyd Stadium,2018,7
165,Sam Boyd Stadium,2019,7
165,Sam Boyd Stadium,2020,3
41,San Diego County Credit Union Stadium,2002,1
41,San Diego County Credit Union Stadium,2005,8
41,San Diego County Credit Union Stadium,2006,9
41,San Diego County Credit Union Stadium,2007,9
41,San Diego County Credit Union Stadium,2008,9
41,San Diego County Credit Union Stadium,2009,9
41,San Diego County Credit Union Stadium,2010,8
41,San Diego County Credit Union Stadium,2011,15
41,San Diego County Credit Union Stadium,2012,16
41,San Diego County Credit Union Stadium,2013,17
41,San Diego County Credit Union Stadium,2014,18
41,San Diego County Credit Union Stadium,2015,19
41,San Diego County Credit Union Stadium,2016,18
41,San Diego County Credit Union Stadium,2017,8
41,San Diego County Credit Union Stadium,2018,9
41,San Diego County Credit Union Stadium,2019,7
166,Sanford Stadium,2011,8
166,Sanford Stadium,2012,9
166,Sanford Stadium,2013,7
166,Sanford Stadium,2014,7
166,Sanford Stadium,2015,7
166,Sanford Stadium,2016,6
166,Sanford Stadium,2017,6
166,Sanford Stadium,2018,7
166,Sanford Stadium,2019,7
166,Sanford Stadium,2020,3
166,Sanford Stadium,2021,6
166,Sanford Stadium,2022,6
166,Sanford Stadium,2023,7
167,Scheumann Stadium,2011,6
167,Scheumann Stadium,2012,5
167,Scheumann Stadium,2013,6
167,Scheumann Stadium,2014,6
167,Scheumann Stadium,2015,6
167,Scheumann Stadium,2016,5
167,Scheumann Stadium,2017,6
167,Scheumann Stadium,2018,6
167,Scheumann Stadium,2019,6
167,Scheumann Stadium,2020,3
167,Scheumann Stadium,2021,6
167,Scheumann Stadium,2022,6
167,Scheumann Stadium,2023,6
227,Schoellkopf Field,2019,1
227,Schoellkopf Field,2022,5
227,Schoellkopf Field,2023,5
98,Scott Stadium,2011,7
98,Scott Stadium,2012,7
98,Scott Stadium,2013,8
98,Scott Stadium,2014,7
98,Scott Stadium,2015,7
98,Scott Stadium,2016,6
98,Scott Stadium,2017,7
98,Scott Stadium,2018,6
98,Scott Stadium,2019,7
98,Scott Stadium,2020,6
98,Scott Stadium,2021,7
98,Scott Stadium,2022,7
98,Scott Stadium,2023,6
96,SECU Stadium,2011,8
96,SECU Stadium,2012,6
96,SECU Stadium,2013,7
96,SECU Stadium,2014,6
96,SECU Stadium,2015,6
96,SECU Stadium,2016,6
96,SECU Stadium,2017,6
96,SECU Stadium,2018,6
96,SECU Stadium,2019,6
96,SECU Stadium,2020,2
96,SECU Stadium,2021,7
96,SECU Stadium,2022,7
96,SECU Stadium,2023,7
315,Seibert Stadium,2022,6
315,Seibert Stadium,2023,6
331,Shell Energy Stadium,2022,4
331,Shell Energy Stadium,2023,5
119,SHI Stadium,2011,9
119,SHI Stadium,2012,6
119,SHI Stadium,2013,7
119,SHI Stadium,2014,6
119,SHI Stadium,2015,7
119,SHI Stadium,2016,7
119,SHI Stadium,2017,7
119,SHI Stadium,2018,7
119,SHI Stadium,2019,7
119,SHI Stadium,2020,5
119,SHI Stadium,2021,6
119,SHI Stadium,2022,6
119,SHI Stadium,2023,7
258,Simmons Bank Field,2022,5
258,Simmons Bank Field,2023,6
60,Simmons Bank Liberty Stadium,2011,6
60,Simmons Bank Liberty Stadium,2012,6
60,Simmons Bank Liberty Stadium,2013,7
60,Simmons Bank Liberty Stadium,2014,7
60,Simmons Bank Liberty Stadium,2015,7
60,Simmons Bank Liberty Stadium,2016,8
60,Simmons Bank Liberty Stadium,2017,8
60,Simmons Bank Liberty Stadium,2018,8
60,Simmons Bank Liberty Stadium,2019,8
60,Simmons Bank Liberty Stadium,2020,7
60,Simmons Bank Liberty Stadium,2021,8
60,Simmons Bank Liberty Stadium,2022,9
60,Simmons Bank Liberty Stadium,2023,17
60,Simmons Bank Liberty Stadium,2024,10
249,Snapdragon Stadium,2022,7
249,Snapdragon Stadium,2023,7
56,SoFi Stadium,2020,16
56,SoFi Stadium,2021,24
56,SoFi Stadium,2022,22
56,SoFi Stadium,2023,21
9,Soldier Field,2005,9
9,Soldier Field,2006,10
9,Soldier Field,2007,8
9,Soldier Field,2008,8
9,Soldier Field,2009,8
9,Soldier Field,2010,10
9,Soldier Field,2011,8
9,Soldier Field,2012,8
9,Soldier Field,2013,10
9,Soldier Field,2014,10
9,Soldier Field,2015,11
9,Soldier Field,2016,10
9,Soldier Field,2017,10
9,Soldier Field,2018,12
9,Soldier Field,2019,10
9,Soldier Field,2020,8
9,Soldier Field,2021,11
9,Soldier Field,2022,10
9,Soldier Field,2023,11
170,Spartan Stadium,2006,1
170,Spartan Stadium,2011,8
170,Spartan Stadium,2012,8
170,Spartan Stadium,2013,9
170,Spartan Stadium,2014,7
170,Spartan Stadium,2015,7
170,Spartan Stadium,2016,7
170,Spartan Stadium,2017,7
170,Spartan Stadium,2018,7
170,Spartan Stadium,2019,7
170,Spartan Stadium,2020,4
170,Spartan Stadium,2021,6
170,Spartan Stadium,2022,7
170,Spartan Stadium,2023,6
323,Spec Martin Municipal Stadium,2022,7
323,Spec Martin Municipal Stadium,2023,6
257,Spinks–Casem Stadium Stadium,2023,5
340,Stambaugh Stadium,2022,6
340,Stambaugh Stadium,2023,7
171,Stanford Stadium,2011,7
171,Stanford Stadium,2012,8
171,Stanford Stadium,2013,8
171,Stanford Stadium,2014,6
171,Stanford Stadium,2015,7
171,Stanford Stadium,2016,6
171,Stanford Stadium,2017,6
171,Stanford Stadium,2018,6
171,Stanford Stadium,2019,7
171,Stanford Stadium,2020,1
171,Stanford Stadium,2021,6
171,Stanford Stadium,2022,6
171,Stanford Stadium,2023,7
4,State Farm Stadium,2006,8
4,State Farm Stadium,2007,9
4,State Farm Stadium,2008,10
4,State Farm Stadium,2009,9
4,State Farm Stadium,2010,8
4,State Farm Stadium,2011,8
4,State Farm Stadium,2012,8
4,State Farm Stadium,2013,10
4,State Farm Stadium,2014,12
4,State Farm Stadium,2015,13
4,State Farm Stadium,2016,12
4,State Farm Stadium,2017,11
4,State Farm Stadium,2018,11
4,State Farm Stadium,2019,11
4,State Farm Stadium,2020,11
4,State Farm Stadium,2021,11
4,State Farm Stadium,2022,11
4,State Farm Stadium,2023,11
301,Stewart Stadium,2022,11
301,Stewart Stadium,2023,5
214,Strawberry Stadium,2019,2
214,Strawberry Stadium,2022,6
214,Strawberry Stadium,2023,5
173,Sun Bowl Stadium,2011,6
173,Sun Bowl Stadium,2012,6
173,Sun Bowl Stadium,2013,5
173,Sun Bowl Stadium,2014,7
173,Sun Bowl Stadium,2015,6
173,Sun Bowl Stadium,2016,8
173,Sun Bowl Stadium,2017,6
173,Sun Bowl Stadium,2018,7
173,Sun Bowl Stadium,2019,7
173,Sun Bowl Stadium,2020,2
173,Sun Bowl Stadium,2021,7
173,Sun Bowl Stadium,2022,7
173,Sun Bowl Stadium,2023,7
362,Target Field,2023,1
356,TD Place Stadium,2022,10
356,TD Place Stadium,2023,10
292,Tenney Stadium at Leonidoff Field,2022,6
292,Tenney Stadium at Leonidoff Field,2023,5
15,Texas Stadium,2005,8
15,Texas Stadium,2006,8
15,Texas Stadium,2007,9
15,Texas Stadium,2008,8
45,The Dome at America's Center,2005,8
45,The Dome at America's Center,2006,8
45,The Dome at America's Center,2007,8
45,The Dome at America's Center,2008,8
45,The Dome at America's Center,2009,8
45,The Dome at America's Center,2010,8
45,The Dome at America's Center,2011,8
45,The Dome at America's Center,2012,7
45,The Dome at America's Center,2013,10
45,The Dome at America's Center,2014,10
45,The Dome at America's Center,2015,10
45,The Dome at America's Center,2020,5
45,The Dome at America's Center,2023,6
45,The Dome at America's Center,2024,10
185,Thomas Robinson Stadium,2014,1
185,Thomas Robinson Stadium,2015,1
185,Thomas Robinson Stadium,2016,1
185,Thomas Robinson Stadium,2017,1
185,Thomas Robinson Stadium,2018,1
185,Thomas Robinson Stadium,2019,1
185,Thomas Robinson Stadium,2021,1
185,Thomas Robinson Stadium,2022,1
24,TIAA Bank Field,2004,1
24,TIAA Bank Field,2005,8
24,TIAA Bank Field,2006,8
24,TIAA Bank Field,2007,8
24,TIAA Bank Field,2008,8
24,TIAA Bank Field,2009,8
24,TIAA Bank Field,2010,8
24,TIAA Bank Field,2011,8
24,TIAA Bank Field,2012,8
24,TIAA Bank Field,2013,9
24,TIAA Bank Field,2014,11
24,TIAA Bank Field,2015,11
24,TIAA Bank Field,2016,12
24,TIAA Bank Field,2017,12
24,TIAA Bank Field,2018,11
24,TIAA Bank Field,2019,11
24,TIAA Bank Field,2020,10
24,TIAA Bank Field,2021,12
24,TIAA Bank Field,2022,13
24,TIAA Bank Field,2023,12
34,Tiger Stadium,2005,4
34,Tiger Stadium,2006,8
34,Tiger Stadium,2011,8
34,Tiger Stadium,2012,8
34,Tiger Stadium,2013,9
34,Tiger Stadium,2014,7
34,Tiger Stadium,2015,7
34,Tiger Stadium,2016,8
34,Tiger Stadium,2017,6
34,Tiger Stadium,2018,7
34,Tiger Stadium,2019,7
34,Tiger Stadium,2020,4
34,Tiger Stadium,2021,7
34,Tiger Stadium,2022,7
34,Tiger Stadium,2023,7
355,Tim Hortons Field,2022,10
355,Tim Hortons Field,2023,1
64,Tom Benson Hall of Fame Stadium,2013,1
64,Tom Benson Hall of Fame Stadium,2014,1
64,Tom Benson Hall of Fame Stadium,2015,1
64,Tom Benson Hall of Fame Stadium,2016,1
64,Tom Benson Hall of Fame Stadium,2017,1
64,Tom Benson Hall of Fame Stadium,2018,1
64,Tom Benson Hall of Fame Stadium,2019,1
64,Tom Benson Hall of Fame Stadium,2021,1
64,Tom Benson Hall of Fame Stadium,2022,4
64,Tom Benson Hall of Fame Stadium,2023,14
238,Torero Stadium,2019,1
238,Torero Stadium,2022,5
238,Torero Stadium,2023,6
65,Tottenham Hotspur Stadium,2019,2
65,Tottenham Hotspur Stadium,2021,2
65,Tottenham Hotspur Stadium,2022,2
65,Tottenham Hotspur Stadium,2023,1
347,Toyota Field,2022,1
184,Toyota Stadium,2017,1
184,Toyota Stadium,2018,1
184,Toyota Stadium,2019,1
184,Toyota Stadium,2020,1
184,Toyota Stadium,2021,3
184,Toyota Stadium,2022,2
184,Toyota Stadium,2023,2
190,Tropicana Field,2014,2
190,Tropicana Field,2015,2
190,Tropicana Field,2016,2
190,Tropicana Field,2017,2
190,Tropicana Field,2018,1
190,Tropicana Field,2019,1
80,Truist Field at Wake Forest,2011,7
80,Truist Field at Wake Forest,2012,7
80,Truist Field at Wake Forest,2013,6
80,Truist Field at Wake Forest,2014,6
80,Truist Field at Wake Forest,2015,6
80,Truist Field at Wake Forest,2016,7
80,Truist Field at Wake Forest,2017,6
80,Truist Field at Wake Forest,2018,7
80,Truist Field at Wake Forest,2019,7
80,Truist Field at Wake Forest,2020,4
80,Truist Field at Wake Forest,2021,6
80,Truist Field at Wake Forest,2022,7
80,Truist Field at Wake Forest,2023,6
303,Truist Stadium,2022,6
303,Truist Stadium,2023,5
328,Tucker Stadium,2022,5
328,Tucker Stadium,2023,5
51,Twickenham Stadium,2016,1
51,Twickenham Stadium,2017,2
174,UB Stadium,2011,6
174,UB Stadium,2012,6
174,UB Stadium,2013,5
174,UB Stadium,2014,7
174,UB Stadium,2015,6
174,UB Stadium,2016,6
174,UB Stadium,2017,6
174,UB Stadium,2018,6
174,UB Stadium,2019,6
174,UB Stadium,2020,3
174,UB Stadium,2021,6
174,UB Stadium,2022,5
174,UB Stadium,2023,6
332,UC Davis Health Stadium,2022,5
332,UC Davis Health Stadium,2023,5
306,UNI Dome,2022,6
306,UNI Dome,2023,5
109,University Stadium,2011,6
109,University Stadium,2012,6
109,University Stadium,2013,6
109,University Stadium,2014,7
109,University Stadium,2015,8
109,University Stadium,2016,7
109,University Stadium,2017,7
109,University Stadium,2018,7
109,University Stadium,2019,7
109,University Stadium,2020,2
109,University Stadium,2021,7
109,University Stadium,2022,7
109,University Stadium,2023,7
54,US Bank Stadium,2016,10
54,US Bank Stadium,2017,12
54,US Bank Stadium,2018,10
54,US Bank Stadium,2019,10
54,US Bank Stadium,2020,8
54,US Bank Stadium,2021,10
54,US Bank Stadium,2022,11
54,US Bank Stadium,2023,11
92,Valley Children's Stadium,2011,6
92,Valley Children's Stadium,2012,6
92,Valley Children's Stadium,2013,7
92,Valley Children's Stadium,2014,6
92,Valley Children's Stadium,2015,6
92,Valley Children's Stadium,2016,6
92,Valley Children's Stadium,2017,6
92,Valley Children's Stadium,2018,6
92,Valley Children's Stadium,2019,6
92,Valley Children's Stadium,2020,2
92,Valley Children's Stadium,2021,6
92,Valley Children's Stadium,2022,6
92,Valley Children's Stadium,2023,6
176,Vaught–Hemingway Stadium at Hollingsworth Field,2011,7
176,Vaught–Hemingway Stadium at Hollingsworth Field,2012,9
176,Vaught–Hemingway Stadium at Hollingsworth Field,2013,8
176,Vaught–Hemingway Stadium at Hollingsworth Field,2014,7
176,Vaught–Hemingway Stadium at Hollingsworth Field,2015,7
176,Vaught–Hemingway Stadium at Hollingsworth Field,2016,7
176,Vaught–Hemingway Stadium at Hollingsworth Field,2017,7
176,Vaught–Hemingway Stadium at Hollingsworth Field,2018,7
176,Vaught–Hemingway Stadium at Hollingsworth Field,2019,7
176,Vaught–Hemingway Stadium at Hollingsworth Field,2020,5
176,Vaught–Hemingway Stadium at Hollingsworth Field,2021,7
176,Vaught–Hemingway Stadium at Hollingsworth Field,2022,7
176,Vaught–Hemingway Stadium at Hollingsworth Field,2023,7
177,Veterans Memorial Stadium at Larry Blakeney Field,2011,5
177,Veterans Memorial Stadium at Larry Blakeney Field,2012,6
177,Veterans Memorial Stadium at Larry Blakeney Field,2013,5
177,Veterans Memorial Stadium at Larry Blakeney Field,2014,6
177,Veterans Memorial Stadium at Larry Blakeney Field,2015,5
177,Veterans Memorial Stadium at Larry Blakeney Field,2016,6
177,Veterans Memorial Stadium at Larry Blakeney Field,2017,6
177,Veterans Memorial Stadium at Larry Blakeney Field,2018,6
177,Veterans Memorial Stadium at Larry Blakeney Field,2019,6
177,Veterans Memorial Stadium at Larry Blakeney Field,2020,5
177,Veterans Memorial Stadium at Larry Blakeney Field,2021,6
177,Veterans Memorial Stadium at Larry Blakeney Field,2022,7
177,Veterans Memorial Stadium at Larry Blakeney Field,2023,7
210,Villanova Stadium,2019,4
210,Villanova Stadium,2022,5
210,Villanova Stadium,2023,6
335,Wagner College Stadium,2022,4
335,Wagner College Stadium,2023,5
178,Waldo Stadium,2011,5
178,Waldo Stadium,2012,6
178,Waldo Stadium,2013,5
178,Waldo Stadium,2014,5
178,Waldo Stadium,2015,6
178,Waldo Stadium,2016,6
178,Waldo Stadium,2017,6
178,Waldo Stadium,2018,6
178,Waldo Stadium,2019,6
178,Waldo Stadium,2020,3
178,Waldo Stadium,2021,6
178,Waldo Stadium,2022,6
178,Waldo Stadium,2023,5
304,Walkup Skydome,2022,5
304,Walkup Skydome,2023,5
128,War Memorial Stadium,2011,6
128,War Memorial Stadium,2012,6
128,War Memorial Stadium,2013,6
128,War Memorial Stadium,2014,7
128,War Memorial Stadium,2015,7
128,War Memorial Stadium,2016,7
128,War Memorial Stadium,2017,7
128,War Memorial Stadium,2018,6
128,War Memorial Stadium,2019,6
128,War Memorial Stadium,2020,2
128,War Memorial Stadium,2021,6
128,War Memorial Stadium,2022,6
128,War Memorial Stadium,2023,7
243,War Memorial Stadium (Little Rock AR),2021,1
243,War Memorial Stadium (Little Rock AR),2023,1
179,Warren McGuirk Alumni Stadium,2012,5
179,Warren McGuirk Alumni Stadium,2013,5
179,Warren McGuirk Alumni Stadium,2014,3
179,Warren McGuirk Alumni Stadium,2015,6
179,Warren McGuirk Alumni Stadium,2016,6
179,Warren McGuirk Alumni Stadium,2017,5
179,Warren McGuirk Alumni Stadium,2018,6
179,Warren McGuirk Alumni Stadium,2019,6
179,Warren McGuirk Alumni Stadium,2021,6
179,Warren McGuirk Alumni Stadium,2022,5
179,Warren McGuirk Alumni Stadium,2023,5
298,Washington Grizzly Stadium,2022,7
298,Washington Grizzly Stadium,2023,9
324,W. B. Mason Stadium,2022,5
324,W. B. Mason Stadium,2023,4
267,Welcome Stadium,2022,5
267,Welcome Stadium,2023,6
26,Wembley Stadium,2007,1
26,Wembley Stadium,2008,1
26,Wembley Stadium,2009,1
26,Wembley Stadium,2010,1
26,Wembley Stadium,2011,1
26,Wembley Stadium,2012,1
26,Wembley Stadium,2013,2
26,Wembley Stadium,2014,3
26,Wembley Stadium,2015,3
26,Wembley Stadium,2016,2
26,Wembley Stadium,2017,2
26,Wembley Stadium,2018,3
26,Wembley Stadium,2019,2
26,Wembley Stadium,2022,1
26,Wembley Stadium,2023,2
363,Wildcat Stadium (Indiana Wesleyan),2023,1
213,Wildcat Stadium (New Hampshire),2019,1
213,Wildcat Stadium (New Hampshire),2022,6
213,Wildcat Stadium (New Hampshire),2023,5
273,William B. Greene Jr. Stadium,2022,5
273,William B. Greene Jr. Stadium,2023,5
219,William H. Greene Stadium,2019,1
219,William H. Greene Stadium,2022,3
219,William H. Greene Stadium,2023,4
182,William H. Kibbie-A SUI Activity Center,2011,6
182,William H. Kibbie-A SUI Activity Center,2012,5
182,William H. Kibbie-A SUI Activity Center,2013,5
182,William H. Kibbie-A SUI Activity Center,2014,5
182,William H. Kibbie-A SUI Activity Center,2015,6
182,William H. Kibbie-A SUI Activity Center,2016,5
182,William H. Kibbie-A SUI Activity Center,2017,6
182,William H. Kibbie-A SUI Activity Center,2018,1
182,William H. Kibbie-A SUI Activity Center,2019,5
182,William H. Kibbie-A SUI Activity Center,2022,5
182,William H. Kibbie-A SUI Activity Center,2023,6
222,William Price Football Stadium,2019,1
222,William Price Football Stadium,2022,5
222,William Price Football Stadium,2023,4
181,Williams-Brice Stadium,2011,9
181,Williams-Brice Stadium,2012,8
181,Williams-Brice Stadium,2013,8
181,Williams-Brice Stadium,2014,7
181,Williams-Brice Stadium,2015,6
181,Williams-Brice Stadium,2016,7
181,Williams-Brice Stadium,2017,7
181,Williams-Brice Stadium,2018,8
181,Williams-Brice Stadium,2019,7
181,Williams-Brice Stadium,2020,5
181,Williams-Brice Stadium,2021,7
181,Williams-Brice Stadium,2022,7
181,Williams-Brice Stadium,2023,7
244,Wrigley Field,2021,1
244,Wrigley Field,2023,1
339,Yale Bowl,2022,5
339,Yale Bowl,2023,7
189,Yankee Stadium,2014,2
189,Yankee Stadium,2015,1
189,Yankee Stadium,2016,1
189,Yankee Stadium,2017,1
189,Yankee Stadium,2018,2
189,Yankee Stadium,2019,1
189,Yankee Stadium,2021,1
189,Yankee Stadium,2022,1
189,Yankee Stadium,2023,2
212,Zable Stadium at Carey Field,2019,1
212,Zable Stadium at Carey Field,2022,6
212,Zable Stadium at Carey Field,2023,5
